%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.fix,field.zone_num,field.zone_letter
1582897566337554925,6568,1582897566325001001,,42.34008833,-71.0926759667,5.384,327611.816526,4689657.84233,5,19,T
1582897566525302033,6569,1582897566521167039,,42.340090135,-71.09267648,5.449,327611.77917,4689658.0438,5,19,T
1582897566736633593,6570,1582897566723695039,,42.34009224,-71.092676975,5.454,327611.744144,4689658.27855,5,19,T
1582897566944090523,6571,1582897566927603006,,42.3400942317,-71.0926774533,5.495,327611.710182,4689658.50068,5,19,T
1582897567131434608,6572,1582897567127512931,,42.3400962017,-71.0926781,5.49,327611.662293,4689658.72075,5,19,T
1582897567322457464,6573,1582897567318598031,,42.3400981617,-71.092678755,5.511,327611.613691,4689658.93972,5,19,T
1582897567526838761,6574,1582897567526010036,,42.34010025,-71.0926795583,5.564,327611.553219,4689659.17324,5,19,T
1582897567725445348,6575,1582897567724360942,,42.340102345,-71.0926801433,5.574,327611.510752,4689659.40706,5,19,T
1582897567925057322,6576,1582897567923878908,,42.3401044983,-71.0926807183,5.613,327611.469268,4689659.64734,5,19,T
1582897568130060954,6577,1582897568126290082,,42.340106545,-71.0926814083,5.625,327611.418019,4689659.876,5,19,T
1582897568331810322,6578,1582897568327518939,,42.3401085367,-71.0926821367,5.649,327611.363461,4689660.09864,5,19,T
1582897568536228619,6579,1582897568523859024,,42.3401104483,-71.09268284,5.658,327611.310745,4689660.31234,5,19,T
1582897568727307171,6580,1582897568720885992,,42.3401125717,-71.0926834767,5.692,327611.264099,4689660.54941,5,19,T
1582897568951179501,6581,1582897568943867921,,42.3401146483,-71.0926840917,5.738,327611.21911,4689660.78126,5,19,T
1582897569149488682,6582,1582897569137377977,,42.3401165717,-71.0926848433,5.807,327611.162444,4689660.99635,5,19,T
1582897569329870885,6583,1582897569323857069,,42.3401186217,-71.0926857233,5.842,327611.095552,4689661.22577,5,19,T
1582897569534857738,6584,1582897569522988080,,42.3401205617,-71.0926864217,5.896,327611.043324,4689661.44261,5,19,T
1582897569732575625,6585,1582897569720405101,,42.340122495,-71.0926873667,5.92,327610.970759,4689661.65921,5,19,T
1582897569940419437,6586,1582897569928354024,,42.3401245183,-71.09268818,5.951,327610.909286,4689661.88553,5,19,T
1582897570124880699,6587,1582897570121051073,,42.3401264767,-71.0926889017,5.99,327610.855186,4689662.10446,5,19,T
1582897570337769988,6588,1582897570327725887,,42.340128065,-71.09268951,5.987,327610.809412,4689662.28206,5,19,T
1582897570531887632,6589,1582897570519992113,,42.340129095,-71.0926895033,5.981,327610.812776,4689662.39642,5,19,T
1582897570746814144,6590,1582897570726742029,,42.3401294017,-71.09268928,6.08,327610.832013,4689662.43002,5,19,T
1582897570929203329,6591,1582897570928133010,,42.3401292683,-71.0926889667,6.104,327610.857461,4689662.41458,5,19,T
1582897571121501747,6592,1582897571117292881,,42.3401291017,-71.0926885217,6.156,327610.893665,4689662.39517,5,19,T
1582897571328762274,6593,1582897571325972080,,42.3401291733,-71.0926876067,6.173,327610.969239,4689662.40127,5,19,T
1582897571531408836,6594,1582897571527312040,,42.340129325,-71.0926864333,6.22,327611.066313,4689662.41574,5,19,T
1582897571717866001,6595,1582897571716696977,,42.3401298267,-71.0926845417,6.233,327611.22352,4689662.46761,5,19,T
1582897571923706980,6596,1582897571916677951,,42.340130505,-71.0926823733,6.275,327611.404001,4689662.53854,5,19,T
1582897572128729919,6597,1582897572124929904,,42.3401310967,-71.0926800017,6.355,327611.600997,4689662.59943,5,19,T
1582897572328257338,6598,1582897572322200059,,42.34013168,-71.0926772217,6.402,327611.831609,4689662.65857,5,19,T
1582897572528081895,6599,1582897572524204015,,42.340132385,-71.0926745683,6.477,327612.052118,4689662.73147,5,19,T
1582897572723323636,6600,1582897572720254898,,42.34013329,-71.0926719283,6.504,327612.272075,4689662.82661,5,19,T
1582897572935441991,6601,1582897572927762031,,42.3401341333,-71.0926690917,6.578,327612.508065,4689662.91451,5,19,T
1582897573132870523,6602,1582897573125765085,,42.3401349383,-71.0926662917,6.631,327612.74093,4689662.99822,5,19,T
1582897573326427596,6603,1582897573322134971,,42.3401356733,-71.0926632583,6.688,327612.992826,4689663.07368,5,19,T
1582897573524391900,6604,1582897573517307996,,42.3401364983,-71.0926601283,6.729,327613.25293,4689663.15895,5,19,T
1582897573732122953,6605,1582897573725742101,,42.3401373583,-71.0926571083,6.751,327613.504069,4689663.24832,5,19,T
1582897573931697513,6606,1582897573926170110,,42.3401380483,-71.0926541067,6.782,327613.753233,4689663.31886,5,19,T
1582897574126411986,6607,1582897574122679948,,42.34013862,-71.092651205,6.848,327613.993836,4689663.37645,5,19,T
